"uid","profit","round"
"24531902",-750,5
"24941212",-11000,2
"27774152",86500,7
"26810182",28500,3
"28916402",-35000,6
"22137302",-12500,2
"22140202",-21250,4
"27237082",-5000,1
"23399252",-22500,4
"21374212",-17500,3
"25928782",-9975,7
"26136552",-43000,7
"25664562",24000,4
"23585602",-11000,2
"24592302",-43000,8
"26059782",3750,1
"27904582",-30000,7
"27699402",-9500,2
"24869062",1000,8
"28620242",104250,4
"22457132",-12500,2
"28378462",-5500,1
"26395452",-23000,6
"28859692",-6650,6
"26140752",-18250,5
"21894312",7000,4
"20280132",-56250,9
"23863712",-47500,8
"23113342",-19000,5
"24766422",9750,7
"28835582",-11000,2
"21622692",-12500,4
"23539462",-6250,1
"28296162",-39750,10
"24632382",-9850,9
"26683892",-32500,6
"20797032",54500,5
"20957412",2500,3
"21129062",0,4
"26175232",0,3
"27328942",-4750,1
"29536502",-3750,4
"25944632",-3000,3
"27986792",5600,7
"25694192",-6250,1
"28918942",-16000,4
"24321372",55250,4
"24528582",-25500,7
"23244282",-12500,2
"21285662",-14750,3
"26674462",-6000,3
"25349192",-57250,10
"23136652",-18750,3
"28674132",-27500,5
"20163342",-6250,1
"29267932",41500,9
"21535532",12750,5
"26965072",-9540,6
"24078532",-14250,3
"20316462",18500,3
"29261272",-6250,1
"21826042",92500,6
"23221612",-8750,6
"24312342",-8750,5
"24212822",55750,7
"29088272",52750,7
"24933912",33750,6
"23407882",-37500,7
"23953522",-6750,4
"23174052",-12500,2
"27771082",-10000,7
"25822712",-16750,9
"20290832",-3000,1
"24309732",-18000,9
"23611982",-21500,6
"23183162",162500,7
"23631802",-21250,10
"23931602",-6000,2
"22616452",-23250,5
"24471392",3250,3
"25310912",-5500,1
"24823502",-35000,9
"20824632",-16500,3
"22745032",-25250,5
"23844752",-4750,1
"24707992",-7500,8
"29331392",-25000,4
"24373202",-43750,7
"22272382",-16250,3
"21906292",42500,4
"27946322",51250,6
"20514132",-22500,6
"29329732",-8750,5
"26330852",-8000,8
"22871062",37000,7
"25863042",10250,1
"25999462",35000,3
"27621102",-3000,8
"27183812",-9375,4
"25188462",-3750,5
"24282332",-7500,2
"28788632",216250,7
"21335462",-33750,8
"26264402",-29000,8
"23435772",5500,2
"21615732",-12500,2
"23235342",-6250,1
"25661822",-18000,4
"21421032",-7500,3
"25575122",-29000,5
"26852392",5750,4
"20966682",-10000,2
"26579662",-7500,3
"20131642",-6250,1
"24816322",1250,4
"28576632",-10250,8
"23578672",1000,8
"20111212",-7000,7
"29254132",-9650,7
"29006102",-8000,4
"21170552",-2500,1
"20779752",47750,9
"22810582",-18750,3
"22095082",-7500,2
"20421852",-8000,6
"20261732",-7700,4
"21445172",-4750,1
"24867102",-34000,6
"28933212",-8750,6
"22052622",6500,4
"22817052",-47700,10
"27796242",-4750,2
"22574262",-26000,5
"23056372",-15500,7
"27331302",-43000,9
"26974252",-8750,2
"21051742",-3250,7
"20955622",-5500,1
"23621452",25000,8
"22075812",-32750,6
"22788442",35500,7
"20153852",-33750,8
"25169912",331500,8
"24562592",3250,2
"22647982",-4250,6
"28523322",34500,9
"21657462",-18750,3
"25449572",-27250,8
"22773332",-9200,6
"25111442",-6250,1
"27469302",-40500,7
"24710122",-12500,3
"25281562",-17250,5
"20888012",3250,2
"20234362",-18000,3
"27894462",-9375,6
"27965762",-1250,3
"20361582",-6250,1
"24352322",3250,9
"20262122",240000,8
"23406052",-19250,7
"28242922",33750,4
"20628982",-37500,7
"26453702",-21000,8
"29079792",-8000,4
"25743882",-12500,2
"21398382",-6250,1
"28288862",-23500,6
"24531902",-7000,6
"24941212",-17250,3
"27774152",82500,8
"28916402",-21250,7
"28883482",43750,7
"22137302",-18750,3
"22140202",-27500,5
"23399252",-28750,5
"20739482",-40750,10
"29316992",-9250,3
"27258902",-12750,6
"21374212",-23750,4
"28875922",-38000,7
"26816232",16250,3
"27494252",-4000,1
"26136552",-46750,8
"27562442",-5750,2
"23454862",292250,8
"25088382",8750,1
"27699402",47000,3
"24869062",-5250,9
"28620242",101000,5
"24722132",-1000,4
"22457132",-14250,3
"26140752",-24500,6
"20280132",-62500,10
"23714152",-6250,1
"28201802",-8700,5
"23113342",-23750,6
"29274022",-40250,9
"24766422",3500,8
"28355332",-16500,3
"27529322",-20250,5
"25645652",58750,3
"21622692",-8750,5
"23539462",-7500,2
"22930922",-26000,8
"29491152",-4000,1
"28296162",-46000,11
"24632382",-9975,10
"26683892",-38750,7
"24378522",-17500,3
"26175232",-5000,4
"26639152",49500,7
"23055722",5000,6
"27418242",17500,6
"23820482",12500,9
"28444072",-16750,4
"24203952",-4750,1
"24005472",49750,9
"25944632",-7000,4
"27986792",1850,8
"25694192",-7350,2
"28918942",-17250,5
"28580602",42500,5
"25953562",-8600,7
"21264002",-6250,1
"23244282",-18750,3
"28591462",-23750,7
"26674462",-7250,4
"21285662",-19500,4
"25349192",-57500,11
"24814792",-67250,11
"23136652",-25000,4
"28674132",-33750,6
"20163342",-12500,2
"29267932",39750,10
"21535532",6500,6
"28768752",-5500,1
"28605192",-9475,8
"29731662",-6250,2
"26965072",-9665,7
"24078532",-20500,4
"29497442",-17750,5
"29261272",-12500,2
"21826042",87750,7
"23221612",-8375,7
"24312342",6000,6
"28052962",1500,6
"29310242",-6250,1
"24212412",4750,7
"29088272",46500,8
"26690912",-8150,7
"24933912",31250,7
"27208642",-38250,7
"23174052",-18750,3
"25822712",-23000,10
"23611982",-27000,7
"23183162",156250,8
"23631802",-27500,11
"24821082",-6250,1
"23931602",-7250,3
"28507372",12250,5
"22351932",-9510,9
"22616452",-24250,6
"29546912",87500,2
"24471392",-3000,4
"24823502",-36250,10
"20824632",-7750,4
"22660362",-6250,1
"20086212",-6000,2
"21773652",42750,8
"28428792",42500,3
"26742062",-38500,9
"25475112",23500,3
"26437242",-40750,7
"29331392",-31250,5
"25477112",-28000,7
"24373202",-45000,8
"22272382",-22500,4
"25998272",-5500,1
"23040932",4750,6
"25807202",-4500,2
"26330852",-9250,9
"26532682",10000,4
"27731692",-2500,1
"27183812",-9500,5
"24282332",-8750,3
"28788632",220000,8
"21335462",-40000,9
"25388892",20000,2
"21615732",-18750,3
"26395452",-29250,7
"23235342",-12500,2
"26762712",-1250,1
"21421032",-6600,4
"25575122",-35250,6
"26852392",2000,5
"26022332",-36000,10
"20131642",-12500,2
"28576632",-10250,9
"29778022",-6250,1
"29655902",22250,5
"20111212",-8250,8
"29254132",-9625,8
"28378462",-11750,2
"29924292",-2000,4
"29006102",-9250,5
"20779752",41500,10
"25157112",25500,7
"28917452",-6250,1
"22810582",0,4
"28835582",-17250,3
"26059782",-2500,2
"20421852",-9250,7
"20797032",48250,6
"23018012",-3750,1
"23069142",-11000,2
"22052622",250,5
"23056372",-20250,8
"20156602",-5000,3
"27331302",-49250,10
"23621452",18750,9
"26966252",-6250,1
"22788442",32250,8
"25664562",20750,5
"20153852",-40000,9
"28122132",-8250,4
"27904582",-36250,8
"25041792",-24000,8
"24528582",-31750,8
"21857542",-3750,1
"21129062",-6250,5
"24562592",-3000,3
"28523322",28250,10
"21657462",-22500,4
"25449572",-33500,9
"25111442",-12500,2
"28954312",30500,1
"20888012",52000,3
"20234362",-4250,4
"27894462",-9500,7
"23585602",-17250,3
"20316462",12250,4
"20361582",-12500,2
"23406052",750,8
"20628982",-43750,8
"29079792",-8500,5
"21398382",-12500,2
"25743882",-17500,3
"20957412",3750,4
"28036182",-6250,1
"28288862",-18500,7
"24531902",-13250,7
"24941212",-23500,4
"26810182",22250,4
"28883482",47500,8
"22137302",-25000,4
"22140202",-33750,6
"27237082",-7500,2
"23844752",-9500,2
"21894312",1500,5
"23399252",-35000,6
"29316992",-15500,4
"21374212",-30000,5
"26816232",10000,4
"20519322",-2500,1
"29329732",-10000,6
"24592302",-48000,9
"24869062",-6500,10
"24321372",50250,5
"28664352",5000,1
"25999462",43750,4
"25188462",-10000,6
"28859692",-7900,7
"23863712",-53750,9
"26140752",-13500,7
"20280132",-68750,11
"23714152",-12500,2
"28201802",-7325,6
"24766422",17250,9
"29274022",-46500,10
"21926882",-4750,1
"27946322",50000,7
"28355332",-21250,4
"27529322",-26500,6
"25645652",52500,4
"22871062",32250,8
"23539462",-8750,3
"26683892",-45000,8
"24212822",49500,8
"22930922",-32250,9
"28296162",-47250,12
"24378522",-11250,4
"26639152",43250,8
"22518632",6250,1
"27771082",-16250,8
"27328942",-6000,2
"21170552",6250,2
"23820482",6250,10
"28444072",-20250,5
"29783772",-3750,1
"22095082",-13750,3
"29536502",-7500,5
"25310912",-11750,2
"24005472",43500,10
"24816322",-5000,5
"21264002",-12500,2
"27308972",-6250,1
"23244282",-3750,4
"22745032",-30250,6
"23407882",-43750,8
"24309732",-22750,10
"26974252",-5000,3
"22075812",-29000,7
"26674462",-8500,5
"20955622",-6750,2
"24814792",-72000,12
"23136652",-31250,5
"28674132",-38500,7
"20163342",-18750,3
"21906292",36250,5
"21535532",250,7
"29731662",-7500,3
"26965072",-9790,8
"24078532",2250,5
"21520262",-6250,1
"25863042",4000,2
"29261272",-15000,3
"29310242",-10250,2
"24212412",-1500,8
"29088272",61000,9
"26690912",-7900,8
"26617532",-1250,1
"27621102",-9250,9
"23953522",-8000,5
"23578672",-5250,9
"25169912",325250,9
"23174052",-25000,4
"20290832",-6250,2
"25822712",60750,11
"27469302",-36750,8
"23183162",150000,9
"23631802",-28750,12
"24821082",-12500,2
"23931602",-8500,4
"25661822",-24250,5
"27948552",13750,1
"20514132",-27250,7
"24352322",6000,10
"29546912",81250,3
"24471392",-9250,5
"21445172",-11000,2
"26453702",-27250,9
"28933212",-15000,7
"22660362",-12500,2
"28916402",-27500,8
"20086212",-5250,3
"20474382",-6250,1
"21773652",36500,9
"28428792",36250,4
"23435772",-750,3
"24707992",-11250,9
"26742062",-43250,10
"26437242",-47000,8
"29331392",-37500,6
"25477112",-27000,8
"24373202",-44750,9
"23154212",-6250,1
"22272382",-28750,5
"23040932",3500,7
"20262122",233750,9
"25807202",-5600,3
"26330852",-8300,10
"26532682",23750,5
"24093222",-6250,1
"27183812",-9625,6
"24282332",-8875,4
"26264402",-35250,9
"27796242",-9500,3
"22574262",-32250,6
"21335462",-46250,10
"21615732",-21750,4
"26395452",-31750,8
"23235342",-18750,3
"27494252",4750,2
"27965762",-7500,4
"21782982",-4000,1
"20966682",-10000,3
"26579662",-8300,4
"25575122",-41500,7
"26022332",-39750,11
"20131642",-18750,3
"24867102",-40250,7
"29778022",-7500,2
"28620242",94750,6
"26175232",-10000,5
"22406762",-6250,1
"28378462",-18000,3
"29924292",-8250,5
"22457132",-19250,4
"29006102",-9875,6
"20779752",37750,11
"27258902",-16500,7
"24710122",-13750,4
"28917452",-12500,2
"28835582",-17250,4
"26125702",-6250,1
"20261732",-8950,5
"26059782",-8750,3
"20421852",-8875,8
"25944632",-8250,5
"20797032",44250,7
"26147912",-6250,1
"22817052",-48950,11
"23069142",-17250,3
"22052622",36500,6
"21051742",-9500,8
"20156602",-6250,4
"27331302",-49875,11
"23621452",12500,10
"25281562",-21000,6
"26966252",-11250,2
"29267932",36500,11
"25591992",-3750,1
"20153852",-46250,10
"21622692",-13750,6
"28242922",87500,5
"28122132",-9500,5
"27904582",-39250,9
"29491152",83000,2
"24528582",-38000,9
"21129062",-12500,6
"27208642",-43000,8
"27418242",11250,7
"23631412",-1250,1
"22647982",-5500,7
"24562592",-9250,4
"28523322",24250,11
"25449572",-39750,10
"28591462",-30000,8
"22773332",-9825,7
"21285662",-20750,5
"28875922",-31000,8
"25111442",-10000,3
"26136552",8500,9
"27562442",-12000,3
"27894462",-9575,8
"23585602",-21250,4
"20361582",-18750,3
"28886282",-6250,1
"20316462",16000,5
"25088382",2500,2
"20628982",-45000,9
"27699402",40750,4
"24312342",-250,7
"28580602",36250,6
"21398382",-18750,3
"27774152",76250,9
"24722132",-7250,5
"28036182",-12500,2
"24531902",-18000,8
"24941212",-27250,5
"26810182",16000,5
"26821762",-6250,1
"22137302",-31250,5
"22140202",-40000,7
"20739482",-47000,11
"24203952",-11000,2
"25349192",-63750,12
"23611982",-30750,8
"23399252",-41250,7
"29316992",-21750,5
"23113342",-15000,7
"22616452",-30500,7
"21374212",-36250,6
"26816232",3750,5
"22861182",-1250,1
"23454862",286000,9
"23055722",-1250,7
"25360022",-6250,1
"25188462",-16250,7
"28859692",-9150,8
"23863712",-60000,10
"29497442",-24000,6
"20628012",-1250,1
"28576632",-11500,10
"28052962",-4750,7
"20280132",-75000,12
"29274022",-47750,11
"23714152",-16250,3
"27529322",-32750,7
"25645652",46250,5
"23539462",-9375,4
"26683892",-45550,9
"24212822",43250,9
"22930922",-26000,10
"28296162",-48500,13
"26639152",37000,9
"27771082",-19500,9
"27328942",-7250,3
"22381812",-4000,1
"23820482",0,11
"22095082",-17500,4
"25565072",-6250,1
"26852392",750,6
"25310912",-18000,3
"24005472",187250,11
"27986792",-4400,9
"28918942",-23500,6
"25694192",-8450,3
"24816322",-11250,6
"25953562",-6850,8
"27731692",-3750,2
"21264002",-18750,3
"27308972",-7500,2
"23407882",-48500,9
"27627002",-6250,1
"23056372",-26500,9
"28768752",-6750,2
"26674462",-9600,6
"28507372",6000,6
"28605192",-9350,9
"22788442",26000,9
"21906292",30000,6
"23136652",-28500,6
"20163342",-25000,4
"21535532",-6000,8
"29731662",-8450,4
"26965072",-9890,9
"21520262",47500,2
"25863042",14000,3
"26681682",13750,1
"25041792",-30250,9
"21826042",81500,8
"23221612",-9625,8
"23018012",-10000,2
"24823502",-42500,11
"20824632",-12500,5
"24933912",25000,8
"24212412",-7750,9
"27621102",-15500,10
"23578672",-11500,10
"25169912",339000,10
"29767222",-6250,1
"23174052",-31250,5
"25388892",13750,3
"22351932",-9135,10
"25157112",20500,8
"23183162",143750,10
"24821082",-18000,3
"23931602",-8750,5
"25661822",-30500,6
"29546912",75000,4
"21768702",-6250,1
"24471392",-15500,6
"21445172",-17250,3
"26453702",-33500,10
"29655902",49750,6
"28933212",-21250,8
"22660362",-11750,3
"28916402",-33750,9
"20474382",-12500,2
"21773652",30250,10
"28428792",30000,5
"23435772",-7000,4
"28788632",213750,9
"20718172",-6250,1
"25475112",17250,4
"25998272",-6750,2
"26437242",-53250,9
"29331392",-43750,7
"23154212",-8750,2
"22810582",-1250,5
"22272382",-34000,6
"20262122",227500,10
"22394592",-5000,1
"24093222",-12500,2
"27183812",-9750,7
"20111212",-14500,9
"28883482",162000,9
"26264402",-41500,10
"22605622",-6250,1
"22574262",-38500,7
"21335462",-47500,11
"26762712",-7500,2
"23235342",-25000,4
"21421032",-7850,5
"27965762",-13750,5
"20519322",136250,2
"25664562",17500,6
"25575122",-47750,8
"22681582",-3000,1
"20131642",-25000,4
"24867102",-46500,8
"20957412",-2500,5
"28620242",105750,7
"29778022",-8750,3
"22871062",26000,9
"29254132",-9750,9
"22406762",-12500,2
"24378522",-17500,5
"22518632",0,2
"28378462",-24250,4
"29924292",-9250,6
"27791652",-6250,1
"21170552",0,3
"29006102",-9820,7
"28917452",-13000,3
"26125702",2500,2
"27575052",-6250,1
"20261732",-9425,6
"26059782",-15000,4
"26140752",-18250,8
"24766422",16000,10
"25999462",38250,5
"26147912",-12500,2
"22817052",-47775,12
"23069142",-18500,4
"23844752",-15750,3
"20545182",-4750,1
"21051742",-9525,9
"28444072",-26500,6
"20156602",-7500,5
"28954312",24250,2
"27331302",-49870,12
"23621452",6250,11
"29783772",-8750,2
"20888012",96500,4
"20234362",-8000,5
"24814792",-78250,13
"20153852",-52500,11
"27037262",-6250,1
"28122132",-9425,6
"29261272",-21250,4
"25743882",-18750,4
"21857542",-5000,2
"24528582",-44250,10
"28288862",-24750,8
"22745032",-34000,7
"21129062",5000,7
"27418242",15000,8
"26959042",-6250,1
"22647982",-6750,8
"21657462",-27250,5
"27237082",-8750,3
"24562592",-15500,5
"25449572",-46000,11
"28591462",-36250,9
"22773332",-9950,8
"27562442",-18250,4
"28674132",-44750,8
"20361582",-4250,4
"28886282",-11750,2
"23406052",-5500,9
"25088382",-3750,3
"20628982",-46250,10
"24129562",-1250,1
"29079792",-9750,6
"27699402",34500,5
"24312342",-6500,8
"28580602",30000,7
"21926882",-5500,2
"28664352",5250,2
"21398382",-22750,4
"27774152",70000,10
"24722132",-11250,6
"28036182",-18750,3
"26810182",10500,6
"26821762",-12500,2
"22137302",-37500,6
"22140202",-43500,8
"21272902",-6250,1
"20739482",-49500,12
"24309732",-29000,11
"21894312",9250,6
"24203952",47750,3
"23399252",-47500,8
"25349192",-68750,13
"29316992",-20500,6
"25477112",-33250,9
"29329732",-13750,7
"22616452",-36750,8
"24592302",-47250,10
"23040932",1250,8
"21374212",-42500,7
"24321372",56500,6
"26816232",-2500,6
"24869062",-10750,11
"21311562",3750,1
"23454862",286000,10
"27946322",43750,8
"23244282",-10000,5
"25347342",-6250,1
"23055722",-7500,8
"25360022",-6250,2
"25188462",-22500,8
"22075812",-35250,8
"20955622",-13000,3
"23631802",-27500,13
"28859692",-9775,9
"27948552",7500,2
"23863712",-66250,11
"24352322",-250,11
"29536502",-10750,6
"29497442",-30250,7
"20966682",15000,4
"21858342",3750,1
"28201802",-8575,7
"28355332",-27500,5
"28052962",29000,8
"29310242",-16500,3
"29274022",-49000,12
"20280132",-81250,13
"27529322",-39000,8
"25822712",54500,12
"27796242",-15750,4
"23539462",-9250,5
"25645652",40000,6
"24212822",37000,10
"28296162",-49750,14
"26639152",30750,10
"26742062",-48250,11
"27676292",-6250,1
"27328942",-8500,4
"23820482",-6250,12
"24710122",-2000,5
"21782982",4750,2
"24078532",500,6
"25565072",-12500,2
"25310912",-24250,4
"28835582",-23500,5
"25639852",-6250,1
"27986792",3250,10
"28918942",-29750,7
"24816322",-15000,7
"21264002",15000,4
"27308972",-8750,3
"27627002",-12500,2
"23056372",-32750,10
"24707992",-17500,10
"26395452",-25500,9
"20153472",6250,1
"26974252",-11250,4
"28768752",-8000,3
"28507372",-250,7
"22788442",19750,10
"23302622",-6250,1
"21906292",23750,7
"20163342",-29750,5
"21535532",250,9
"27904582",-45500,10
"25041792",-36500,10
"23221612",-9750,9
"21826042",75250,9
"23018012",48750,3
"24823502",-48750,12
"26175232",-16250,6
"29088272",54750,10
"26690912",-9150,9
"26617532",-7500,2
"23953522",-14250,6
"24212412",-14000,10
"24933912",23750,9
"27621102",3250,11
"22052622",31500,7
"20290832",-7500,3
"22457132",-25500,5
"23578672",-17750,11
"29767222",6250,2
"23174052",-36750,6
"27469302",-43000,9
"27258902",102250,8
"25388892",7500,4
"28568142",-6250,1
"26136552",2250,10
"20514132",-28500,8
"23183162",137500,11
"25661822",7250,7
"29546912",68750,5
"21768702",-12500,2
"23585602",-23750,5
"24471392",-18000,7
"26022332",-46000,12
"21445172",91500,4
"26453702",-33500,11
"23101742",11500,1
"20797032",53500,8
"28933212",-27500,9
"20086212",-6500,4
"28916402",-40000,10
"20474382",-18750,3
"21773652",24000,11
"28428792",23750,6
"23435772",6750,5
"28788632",207500,10
"20718172",-12500,2
"21773532",-6250,1
"21615732",-28000,5
"20779752",32750,12
"25475112",11000,5
"24373202",-45700,10
"25998272",-8000,3
"25591992",-10000,2
"25807202",-6850,4
"26330852",-9550,11
"26437242",-58750,10
"29331392",-32000,8
"20262122",223750,11
"21043552",-5500,1
"25944632",-9500,6
"26532682",27500,6
"24282332",-9250,5
"24093222",36250,3
"27183812",-9875,8
"20111212",-20750,10
"26264402",-47750,11
"22605622",-12500,2
"22574262",15250,8
"21335462",-48750,12
"28875922",-37250,9
"23035702",-6250,1
"27494252",29750,3
"23235342",-26250,5
"26762712",-3750,3
"21421032",-9100,6
"26579662",-9550,5
"20628012",22500,2
"27965762",-20000,6
"25575122",-54000,9
"21622692",-20000,7
"20131642",-27500,5
"27427762",-6250,1
"24867102",-52750,9
"20957412",-5750,6
"29778022",-9225,4
"24531902",-19000,9
"22871062",51000,10
"29254132",-9875,10
"22406762",-12500,3
"24378522",-23750,6
"22518632",-3750,3
"28378462",-28000,5
"27791652",-12500,2
"27771082",39250,10
"21170552",-6250,4
"26966252",-17500,3
"27190692",-2500,1
"20316462",14750,6
"27575052",-7250,2
"28242922",82000,6
"24881292",-6250,1
"20421852",-9425,9
"26059782",-11250,5
"23407882",-54750,10
"23844752",-22000,4
"28523322",38000,12
"24712852",-1250,1
"26147912",-13750,3
"21285662",-27000,6
"28444072",-32750,7
"25111442",-11250,4
"25281562",-27250,7
"29267932",42750,12
"20156602",-8750,6
"28954312",18000,3
"23621452",0,12
"24814792",-84500,14
"20153852",-58750,12
"27037262",-7500,2
"29261272",-27500,5
"29491152",76750,3
"26730002",-6250,1
"21857542",-6250,3
"27731692",-10000,3
"24528582",-45350,11
"27208642",-48000,9
"28288862",-26000,9
"23631412",-3750,2
"25169912",334750,11
"26959042",-12500,2
"22647982",-6000,9
"25449572",-47250,12
"24562592",-19500,6
"28591462",-6250,10
"22773332",-9780,9
"27894462",-9700,9
"28674132",-49750,9
"27562442",-24500,5
"25001862",-3750,1
"22861182",6250,2
"23406052",-11750,10
"25088382",-5500,4
"26681682",7500,2
"20628982",-47500,11
"29079792",-9875,7
"29615142",-6250,1
"24312342",69750,9
"20824632",-18750,6
"27699402",33250,6
"28580602",30000,8
"24941212",-28500,6
"27774152",70500,11
"22930922",-32250,11
"24939902",-6250,1
"23611982",-35500,9
"23113342",-13750,8
"23136652",-34750,7
"24005472",195500,12
"28036182",-25000,4
"26972802",56250,1
"22137302",-43750,7
"26821762",-18750,3
"23781132",5250,1
"21272902",-7500,2
"24309732",-35250,12
"23399252",-53750,9
"25477112",-38750,10
"22616452",-43000,9
